player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj,injury_status,pred_qb_pass_yards,pred_qb_rush_yards,pred_qb_receptions,pred_rush_yards,pred_rec_yards,pred_rb_receptions,pred_wr_rec_yards,pred_wr_receptions,pred_te_rec_yards,pred_te_receptions,off_epa_rank,implied_team_total,injury_status_score
00-0038117,Wan'Dale Robinson,WR,TEN,NYG,2026,3,6.543599345372211,00-0038117,8126,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,2.0,2.0,7.46,none,,,,,,,49.21286138645838,4.76594033190008,,,27.0,18.75,1.0
00-0037261,Khalil Shakir,WR,BUF,LAC,2026,3,6.47892894992066,00-0037261,8134,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,2.0,2.0,8.05,none,,,,,,,41.465425198775435,3.833027443842075,,,6.0,28.5,1.0
00-0038994,Jordan Addison,WR,MIN,TB,2026,3,6.037553109933095,00-0038994,9756,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,2.0,2.0,7.83,none,,,,,,,29.464885361734808,1.6629251568963161,,,23.0,22.0,1.0
00-0039890,Adonai Mitchell,WR,NYJ,DET,2026,3,5.889997237923521,00-0039890,11625,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,2.0,2.0,7.58,none,,,,,,,35.164973096747374,2.7192287658504366,,,30.0,20.75,1.0
00-0033921,Chris Godwin,WR,TB,MIN,2026,3,5.876841244079828,00-0033921,4037,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,2.0,2.0,7.89,none,,,,,,,31.533952831802278,2.8336501767913553,,,11.0,20.5,1.0
00-0038997,Josh Downs,WR,IND,HOU,2026,3,5.700750641881504,00-0038997,9500,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,2.0,1.0,9.05,none,,,,,,,34.13117005451394,2.7088256878258643,,,22.0,20.5,1.0
00-0036410,Tee Higgins,WR,CIN,PIT,2026,3,5.692228822225629,00-0036410,6801,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,2.0,2.0,12.45,none,,,,,,,34.314059294537465,2.182364080420832,,,5.0,23.0,1.0
00-0035719,Deebo Samuel,WR,SF,ARI,2026,3,5.284959898764492,00-0035719,5872,sleeper_gsis,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,2.0,2.0,9.5,none,,,,,,,28.883005079620645,3.5363949940319035,,,13.0,28.0,1.0
00-0038544,Quentin Johnston,WR,LAC,BUF,2026,3,5.254203184073219,00-0038544,9754,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,2.0,2.0,7.56,none,,,,,,,38.45508989191597,2.9675039072945077,,,28.0,21.5,1.0
00-0035659,Terry McLaurin,WR,WAS,SEA,2026,3,5.159389721141607,00-0035659,5927,sleeper_gsis,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,1.0,1.0,8.57,none,,,,,,,45.16455044593544,3.3385716797829343,,,17.0,16.75,1.0
00-0040129,Emeka Egbuka,WR,TB,MIN,2026,3,4.92105743612113,00-0040129,12514,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,8.22,none,,,,,,,40.16030299064234,3.213817412811528,,,11.0,20.5,1.0
00-0036550,Rashod Bateman,WR,BAL,DAL,2026,3,4.73805586592068,00-0036550,7571,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,2.0,2.0,8.52,none,,,,,,,20.42042035459958,1.4590026037814454,,,2.0,27.75,1.0
00-0040735,Luther Burden,WR,CHI,PHI,2026,3,4.624084149779115,00-0040735,12519,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,2.0,8.65,none,,,,,,,28.724879221299148,3.290767198765679,,,7.0,20.5,1.0
00-0040718,Travis Hunter,WR,JAX,NE,2026,3,4.24426459052092,00-0040718,12530,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,4.0,4.0,1.31,none,,,,,,,17.999540630009264,2.6175180280939214,,,3.0,24.25,1.0
00-0036613,Jaylen Waddle,WR,DEN,LA,2026,3,4.200593731996621,00-0036613,7526,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,11.53,none,,,,,,,27.25443592406112,1.9365826674592082,,,20.0,21.5,1.0
00-0033555,Mack Hollins,WR,NE,JAX,2026,3,4.052691771015213,00-0033555,4177,sleeper_gsis,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,2.0,2.0,6.49,none,,,,,,,34.461287347371645,2.4283722881899483,,,1.0,21.25,1.0
00-0039915,Ladd McConkey,WR,LAC,BUF,2026,3,3.9819194451687183,00-0039915,11635,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,11.49,none,,,,,,,29.517440017192353,2.4231132252898844,,,28.0,21.5,1.0
00-0039849,Marvin Harrison,WR,ARI,SF,2026,3,3.9816829805593197,00-0039849,11628,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,2.0,2.0,5.87,none,,,,,,,19.37516992092948,1.7792454455208162,,,15.0,19.5,1.0
00-0040705,Chimere Dike,WR,TEN,NYG,2026,3,3.899529270873109,00-0040705,12540,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,5.0,5.0,1.68,none,,,,,,,20.045489156684052,2.1630607186493864,,,27.0,18.75,1.0
00-0039901,Keon Coleman,WR,BUF,LAC,2026,3,3.837515927745486,00-0039901,11637,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,3.0,3.0,5.76,none,,,,,,,21.907078107138584,1.7943318258197707,,,6.0,28.5,1.0
00-0039894,Xavier Worthy,WR,KC,MIA,2026,3,3.7851346085546305,00-0039894,11624,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,2.0,2.0,8.98,none,,,,,,,19.974665415748213,1.5444989056337601,,,32.0,28.75,1.0
00-0031588,Stefon Diggs,WR,WAS,SEA,2026,3,3.7236222147633526,00-0031588,2449,sleeper_gsis,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,7.93,none,,,,,,,27.089001130197715,2.721334606291801,,,17.0,16.75,1.0
00-0039868,Troy Franklin,WR,DEN,LA,2026,3,3.6821146727310747,00-0039868,11627,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,4.0,4.0,1.35,none,,,,,,,24.89074158659759,2.674704567000775,,,20.0,21.5,1.0
00-0040134,Pat Bryant,WR,DEN,LA,2026,3,3.535346470697786,00-0040134,12492,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,3.0,3.0,6.27,none,,,,,,,25.32632666127592,2.1940886090670673,,,20.0,21.5,1.0
00-0039424,Devaughn Vele,WR,NO,LV,2026,3,3.3997361710514227,00-0039424,11834,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,2.0,2.0,7.62,none,,,,,,,32.31608886559896,2.5908958158118356,,,8.0,23.5,1.0
00-0035535,Darius Slayton,WR,IND,HOU,2026,3,3.1670104016175333,00-0035535,6149,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,7.0,6.0,3.12,none,,,,,,,19.022555756139056,1.457169949259768,,,22.0,20.5,1.0
00-0037816,Romeo Doubs,WR,NE,JAX,2026,3,3.018204346926996,00-0037816,8121,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,7.42,none,,,,,,,24.194856245323184,1.5863077785935062,,,1.0,21.25,1.0
00-0039880,Malik Washington,WR,MIA,KC,2026,3,2.925819654188538,00-0039880,11610,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,7.93,none,,,,,,,9.060128255758212,1.453205830280032,,,26.0,17.25,1.0
00-0039855,Jalen McMillan,WR,TB,MIN,2026,3,2.77434089486831,00-0039855,11618,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,3.0,3.0,3.02,none,,,,,,,25.138273807853356,2.347266204831634,,,11.0,20.5,1.0
00-0040170,Elic Ayomanor,WR,TEN,NYG,2026,3,2.7384823747131057,00-0040170,12499,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,4.0,4.0,4.15,none,,,,,,,14.67029972514156,1.3855529147185282,,,27.0,18.75,1.0
00-0040667,Matthew Golden,WR,GB,ATL,2026,3,2.6998797132452768,00-0040667,12501,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,2.0,2.0,9.03,none,,,,,,,14.186296525340977,1.1907453323889958,,,24.0,25.5,1.0
00-0039491,Jalen Coker,WR,CAR,CLE,2026,3,2.698123399031505,00-0039491,11646,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,2.0,2.0,12.53,none,,,,,,,18.352175737812246,1.2676345239339317,,,25.0,22.5,1.0
00-0039451,Isaiah Williams,WR,NYJ,DET,2026,3,2.650828981104876,00-0039451,11608,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,3.87,none,,,,,,,18.708751800285555,2.2476798857849056,,,30.0,20.75,1.0
00-0037545,Rashid Shaheed,WR,SEA,WAS,2026,3,2.5800189830993046,00-0037545,8676,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,7.32,none,,,,,,,10.347371525390853,1.2314468209285072,,,16.0,23.75,1.0
00-0033908,Cooper Kupp,WR,SEA,WAS,2026,3,2.416536532731844,00-0033908,4039,sleeper_gsis,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,3.0,3.0,5.67,none,,,,,,,13.791156170429572,1.6214008171192362,,,16.0,23.75,1.0
00-0038618,Xavier Hutchinson,WR,HOU,IND,2026,3,2.4080888806991867,00-0038618,10218,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,3.0,3.0,4.4,none,,,,,,,13.309747823995242,1.4410865398058017,,,21.0,23.0,1.0
00-0040729,Jack Bech,WR,LV,NO,2026,3,2.4046060596874836,00-0040729,12483,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,3.0,3.0,4.17,none,,,,,,,21.35274537338349,1.9710844961343306,,,31.0,20.5,1.0
00-0040138,Jaylin Noel,WR,HOU,IND,2026,3,2.375748282972144,00-0040138,12536,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,4.0,4.0,3.21,none,,,,,,,8.99302305729158,1.1677182263066572,,,21.0,23.0,1.0
00-0040669,Isaac TeSlaa,WR,DET,NYJ,2026,3,2.290569583989602,00-0040669,12535,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,3.83,none,,,,,,,13.037756899446878,1.3083455105916675,,,18.0,27.25,1.0
00-0039410,Ryan Flournoy,WR,DAL,BAL,2026,3,2.1479778171661112,00-0039410,11783,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,3.0,3.0,5.97,none,,,,,,,16.787879007568286,1.2832954107469043,,,12.0,24.75,1.0
00-0037614,John Metchie,WR,CAR,CLE,2026,3,2.058295565099304,00-0037614,8147,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,5.0,5.0,0.12,none,,,,,,,11.966103152347177,1.4848738848007885,,,25.0,22.5,1.0
00-0037291,Jalen Nailor,WR,LV,NO,2026,3,1.98304049913278,00-0037291,8180,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,2.0,2.0,5.6,none,,,,,,,8.924463217515106,0.8152698553725409,,,31.0,20.5,1.0
00-0040727,Tre' Harris,WR,LAC,BUF,2026,3,1.9177400095617878,00-0040727,12509,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,3.0,3.0,5.79,none,,,,,,,16.658573233618473,1.2283074415859838,,,28.0,21.5,1.0
00-0030279,Keenan Allen,WR,IND,HOU,2026,3,1.8443068726343204,00-0030279,1479,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,3.0,2.0,5.89,none,,,,,,,12.70123756125082,1.6364505636519058,,,22.0,20.5,1.0
00-0034837,Calvin Ridley,WR,TEN,NYG,2026,3,1.8195154601768766,00-0034837,4981,sleeper_gsis,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,3.0,3.0,4.79,none,,,,,,,9.194777955669693,1.2208028489560523,,,27.0,18.75,1.0
00-0036988,Joshua Palmer,WR,BUF,LAC,2026,3,1.818110410437477,00-0036988,7670,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,4.0,4.0,1.54,none,,,,,,,9.042773890971842,0.829464680110422,,,6.0,28.5,1.0
00-0039920,Malachi Corley,WR,CLE,CAR,2026,3,1.7953749816809912,00-0039920,11617,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,5.0,5.0,0.2,none,,,,,,,3.189797562807507,1.1628707969679304,,,29.0,19.5,1.0
00-0036309,Darnell Mooney,WR,NYG,TEN,2026,3,1.749918080436321,00-0036309,7090,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,3.0,3.0,3.73,none,,,,,,,10.900584689309234,1.2426513304939637,,,9.0,21.75,1.0
00-0032398,Chris Moore,WR,BAL,DAL,2026,3,1.748372122955381,00-0032398,3269,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,3.0,3.0,1.84,none,,,,,,,10.784300307208817,1.1912566002511866,,,2.0,27.75,1.0
00-0039342,Xavier Legette,WR,CAR,CLE,2026,3,1.7086353238742427,00-0039342,11626,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,3.0,3.0,3.52,none,,,,,,,4.581707861133246,0.564162520631416,,,25.0,22.5,1.0
00-0037741,Jahan Dotson,WR,ATL,GB,2026,3,1.5220347131786793,00-0037741,8119,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,2.0,2.0,3.32,none,,,,,,,7.427188540588501,0.42412166035117604,,,19.0,19.0,1.0
00-0035662,Marquise Brown,WR,PHI,CHI,2026,3,1.3963726506414424,00-0035662,5848,sleeper_gsis,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,5.0,5.0,0.47,none,,,,,,,6.911744703432177,1.1322213363581444,,,14.0,23.5,1.0
00-0038619,Andrei Iosivas,WR,CIN,PIT,2026,3,1.3836444989773715,00-0038619,10226,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,3.0,3.0,4.08,none,,,,,,,8.086561790627156,1.0301429561266888,,,5.0,23.0,1.0
00-0037801,KaVontae Turpin,WR,DAL,BAL,2026,3,1.3253976585221634,00-0037801,8917,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,4.0,4.0,2.46,none,,,,,,,7.063201157223211,0.885611381468865,,,12.0,24.75,1.0
00-0031235,Odell Beckham,WR,NYG,TEN,2026,3,1.3184296959564359,00-0031235,2078,sleeper_gsis,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,4.0,4.0,1.72,none,,,,,,,6.481332258569966,0.7646209012993247,,,9.0,21.75,1.0
00-0038608,Kayshon Boutte,WR,HOU,IND,2026,3,1.291890576907021,00-0038608,9504,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,2.0,2.0,6.32,none,,,,,,,14.686175327287076,1.1618403394802042,,,21.0,23.0,1.0
00-0037742,Treylon Burks,WR,WAS,SEA,2026,3,1.2494525376735124,00-0037742,8135,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,7.0,6.0,0.32,none,,,,,,,9.631221923143373,0.4778234330268262,,,17.0,16.75,1.0
00-0035208,Olamide Zaccheaus,WR,ATL,GB,2026,3,1.1073560398800113,00-0035208,6271,sleeper_gsis,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,3.0,3.0,2.7,none,,,,,,,8.223054768723268,1.1617914489565546,,,19.0,19.0,1.0
00-0040590,Konata Mumpfield,WR,LA,DEN,2026,3,1.0575324120809573,00-0040590,12718,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,2.0,2.0,1.46,none,,,,,,,11.248148323485134,0.8628676842841152,,,4.0,24.0,1.0
00-0033307,Kendrick Bourne,WR,ARI,SF,2026,3,1.0307145456491142,00-0033307,4454,sleeper_gsis,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,3.0,3.0,4.56,none,,,,,,,3.745815214245847,0.27547798146733904,,,15.0,19.5,1.0
00-0040782,Isaiah Bond,WR,CLE,CAR,2026,3,1.0223271432636098,00-0040782,12503,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,4.0,4.0,1.63,none,,,,,,,7.7870831196399966,0.6853188359946903,,,29.0,19.5,1.0
00-0038359,Xavier Smith,WR,LA,DEN,2026,3,0.9976856962445403,00-0038359,11168,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,4.0,4.0,0.94,none,,,,,,,11.877134762018352,0.9153837250894418,,,4.0,24.0,1.0
00-0038393,Dontayvion Wicks,WR,PHI,CHI,2026,3,0.9677178353852024,00-0038393,9486,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,2.0,8.07,none,,,,,,,8.979466151748312,0.7518383034419925,,,14.0,23.5,1.0
00-0032464,Kalif Raymond,WR,CHI,PHI,2026,3,0.9651148638961471,00-0032464,3634,sleeper_gsis,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,3.0,3.0,5.52,none,,,,,,,4.047450301138638,0.6220216968350722,,,7.0,20.5,1.0
00-0032951,Laquon Treadwell,WR,IND,HOU,2026,3,0.934272051995884,00-0032951,3155,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,4.0,3.0,2.38,none,,,,,,,1.097216753219534,0.01634039742521064,,,22.0,20.5,1.0
00-0040131,Kyle Williams,WR,NE,JAX,2026,3,0.9243605694029655,00-0040131,12547,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,4.0,4.0,2.69,none,,,,,,,9.882949175670628,0.9702842091015865,,,1.0,21.25,1.0
sleeper:13296,Caleb Douglas,WR,MIA,KC,2026,3,0.7265360526330561,,13296,synthetic_sleeper,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,2.0,2.0,5.9,Questionable,,,,,,,8.261840000042927,1.081225801804694,,,26.0,17.25,0.5
00-0038104,Tyquan Thornton,WR,KC,MIA,2026,3,0.6910534657941128,00-0038104,8188,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,3.0,3.0,5.95,none,,,,,,,7.6870554257167045,0.48515132102768793,,,32.0,28.75,1.0
sleeper:13298,KC Concepcion,WR,CLE,CAR,2026,3,0.6837030839214794,,13298,synthetic_sleeper,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,2.0,2.0,7.35,none,,,,,,,3.263209796332598,0.2679193605044805,,,29.0,19.5,1.0
00-0038621,DeMario Douglas,WR,NE,JAX,2026,3,0.6538977543097712,00-0038621,9501,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,3.0,3.0,5.93,none,,,,,,,1.9440190503237553,0.28925405680048494,,,1.0,21.25,1.0
sleeper:13320,Zachariah Branch,WR,ATL,GB,2026,3,0.6192973687935948,,13320,synthetic_sleeper,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,4.0,4.0,2.75,none,,,,,,,6.136100002954539,0.5409794498727686,,,19.0,19.0,1.0
sleeper:13533,Barion Brown,WR,NO,LV,2026,3,0.6134906519434493,,13533,synthetic_sleeper,2026_03_LV_NO,2026-09-27 16:25:00-04:00,4.0,4.0,1.56,none,,,,,,,7.207752671419266,1.2407640535078932,,,8.0,23.5,1.0
00-0038090,Skyy Moore,WR,GB,ATL,2026,3,0.5986921910707096,00-0038090,8168,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,4.0,3.0,3.76,none,,,,,,,1.8459132848645694,0.26956288510953047,,,24.0,25.5,1.0
00-0039062,Jonathan Mingo,WR,DAL,BAL,2026,3,0.572469346216808,00-0039062,10225,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,5.0,5.0,0.35,none,,,,,,,4.598414512283105,0.3968127583472985,,,12.0,24.75,1.0
sleeper:13311,Chris Bell,WR,MIA,KC,2026,3,0.5560342750504086,,13311,synthetic_sleeper,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,3.0,3.0,2.58,none,,,,,,,8.224099800996814,1.0956050388464633,,,26.0,17.25,1.0
sleeper:13279,Carnell Tate,WR,TEN,NYG,2026,3,0.5552776493388852,,13279,synthetic_sleeper,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,8.06,none,,,,,,,3.6876290586489104,0.4705920782880088,,,27.0,18.75,1.0
00-0035406,Lil'Jordan Humphrey,WR,DEN,LA,2026,3,0.5419230676161659,00-0035406,5938,sleeper_gsis,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,6.0,6.0,1.42,none,,,,,,,8.266391117878564,0.5733615721083554,,,20.0,21.5,1.0
00-0039739,Roman Wilson,WR,PIT,CIN,2026,3,0.5314517084557061,00-0039739,11630,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,3.0,3.0,4.5,none,,,,,,,4.777822306682595,0.7320374597971173,,,10.0,19.5,1.0
00-0040277,Jahdae Walker,WR,CHI,PHI,2026,3,0.5267355045390583,00-0040277,13079,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,4.0,4.0,1.57,none,,,,,,,5.148946076189998,0.5318822819756603,,,7.0,20.5,1.0
sleeper:13346,Denzel Boston,WR,CLE,CAR,2026,3,0.49946366159774547,,13346,synthetic_sleeper,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,8.01,none,,,,,,,3.628318070753731,0.2916081900160037,,,29.0,19.5,1.0
00-0040648,Tory Horton,WR,SEA,WAS,2026,3,0.484954715571297,00-0040648,12497,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,4.0,4.0,3.1,none,,,,,,,5.0292305847843215,0.6091843749437963,,,16.0,23.75,1.0
sleeper:13317,Ted Hurst,WR,TB,MIN,2026,3,0.41245048572195625,,13317,synthetic_sleeper,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,4.0,4.0,5.03,none,,,,,,,6.230415695675366,0.33492195878148046,,,11.0,20.5,1.0
00-0039792,Devontez Walker,WR,BAL,DAL,2026,3,0.41230996616923793,00-0039792,11629,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,4.0,4.0,2.17,none,,,,,,,7.05299205003656,0.7408975421640469,,,2.0,27.75,1.0
00-0038519,Nikko Remigio,WR,KC,MIA,2026,3,0.3927947268883364,00-0038519,11320,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,6.0,6.0,0.15,none,,,,,,,0.9415420152527659,0.11409368531034439,,,32.0,28.75,1.0
00-0038840,Brycen Tremayne,WR,CAR,CLE,2026,3,0.3714399306590108,00-0038840,11157,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,4.0,4.0,0.87,none,,,,,,,1.1237688798433432,0.10777148077665279,,,25.0,22.5,1.0
sleeper:13294,Makai Lemon,WR,PHI,CHI,2026,3,0.3658158683282979,,13294,synthetic_sleeper,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,3.0,3.0,6.1,none,,,,,,,3.591082019453893,0.32667468076242817,,,14.0,23.5,1.0
sleeper:13411,Zavion Thomas,WR,CHI,PHI,2026,3,0.3428623769237925,,13411,synthetic_sleeper,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,5.0,5.0,0.22,none,,,,,,,5.680287069804785,0.3452651939196832,,,7.0,20.5,1.0
00-0040582,Arian Smith,WR,NYJ,DET,2026,3,0.3321404129272426,00-0040582,12539,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,4.0,4.0,0.27,none,,,,,,,0.9231939251602125,0.3241767390647296,,,30.0,20.75,1.0
sleeper:13274,Germie Bernard,WR,PIT,CIN,2026,3,0.32781587474673884,,13274,synthetic_sleeper,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,4.0,4.0,3.41,none,,,,,,,4.451509102987483,0.9632675860058316,,,10.0,19.5,1.0
sleeper:13268,Elijah Sarratt,WR,BAL,DAL,2026,3,0.323553931444031,,13268,synthetic_sleeper,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,6.0,6.0,0.15,none,,,,,,,2.4905504349682364,0.5360744467636538,,,2.0,27.75,1.0
00-0036862,Ben Skowronek,WR,PIT,CIN,2026,3,0.3167528369755823,00-0036862,7757,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,5.0,5.0,0.18,none,,,,,,,3.2053857021449055,0.5110081519117303,,,10.0,19.5,1.0
sleeper:13301,Antonio Williams,WR,WAS,SEA,2026,3,0.3023642960402873,,13301,synthetic_sleeper,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,3.0,3.0,3.47,none,,,,,,,5.232529183293489,0.8219346034995043,,,17.0,16.75,1.0
00-0037132,Britain Covey,WR,PHI,CHI,2026,3,0.29875642957709064,00-0037132,8414,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,7.0,7.0,0.12,none,,,,,,,0.33187708592868675,0.021108539595290875,,,14.0,23.5,1.0
sleeper:13394,Josh Cameron,WR,JAX,NE,2026,3,0.2914792584054619,,13394,synthetic_sleeper,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,5.0,5.0,2.02,none,,,,,,,1.996908546610532,0.15849359494792142,,,3.0,24.25,1.0
00-0040506,Myles Price,WR,MIN,TB,2026,3,0.28666304122260283,00-0040506,13075,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,5.0,5.0,0.09,none,,,,,,,1.9733764297866634,0.18748451853138015,,,23.0,22.0,1.0
00-0039365,Jacob Cowing,WR,SF,ARI,2026,3,0.2725587801974514,00-0039365,11616,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,3.0,3.0,2.3,none,,,,,,,4.298412308841023,0.31950299538581034,,,13.0,28.0,1.0
00-0040237,Tez Johnson,WR,TB,MIN,2026,3,0.27247872151981467,00-0040237,12485,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,5.0,5.0,1.66,none,,,,,,,0.9067471771430557,0.1359604430246932,,,11.0,20.5,1.0
00-0040075,LaJohntay Wester,WR,BAL,DAL,2026,3,0.267859692375434,00-0040075,12699,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,5.0,5.0,1.93,none,,,,,,,1.3116251133412509,0.4117906977089803,,,2.0,27.75,1.0
sleeper:13329,Malik Benson,WR,LV,NO,2026,3,0.2604115441136497,,13329,synthetic_sleeper,2026_03_LV_NO,2026-09-27 16:25:00-04:00,4.0,4.0,0.79,none,,,,,,,1.6602667712580441,0.3907628570509337,,,31.0,20.5,1.0
00-0040646,Jalen Royals,WR,KC,MIA,2026,3,0.24677074751842598,00-0040646,12505,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,4.0,4.0,1.57,none,,,,,,,0.526232408191588,0.18656812024787442,,,32.0,28.75,1.0
