player_id,player_display_name,position,team,opponent_team,season,week,projected_pts,gsis_id,sleeper_id,identity_source,game_id,kickoff,provider_depth_tier,depth_lane,slp_proj,injury_status,pred_qb_pass_yards,pred_qb_rush_yards,pred_qb_receptions,pred_rush_yards,pred_rec_yards,pred_rb_receptions,pred_wr_rec_yards,pred_wr_receptions,pred_te_rec_yards,pred_te_receptions,off_epa_rank,implied_team_total,injury_status_score,actual_half_ppr,projection_error,absolute_error
sleeper:13424,Seth McGowan,RB,IND,HOU,2026,3,1.071505268534681,,13424,synthetic_sleeper,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,2.0,2.0,1.45,none,,,,9.413250393283272,2.19643537609008,1.11697385186633,,,,,22.0,20.5,1.0,,,
00-0038738,Hunter Luepke,RB,DAL,BAL,2026,3,0.9974024417132664,00-0038738,11510,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,3.0,3.0,1.21,none,,,,0.0,1.6638666791798145,0.476268408869363,,,,,12.0,24.75,1.0,,,
00-0039299,George Holani,RB,SEA,WAS,2026,3,0.9973941817693064,00-0039299,12048,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,3.0,3.0,6.72,none,,,,7.177668303464234,0.3140881741605834,0.1062682346193841,,,,,16.0,23.75,1.0,,,
00-0038794,Jaleel McLaughlin,RB,CLE,CAR,2026,3,0.9190405745783152,00-0038794,11439,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,3.0,3.0,1.59,none,,,,3.592242329527384,1.0125165439597998,0.1408092722753835,,,,,29.0,19.5,1.0,,,
00-0036425,DeeJay Dallas,RB,MIN,TB,2026,3,0.847953470246854,00-0036425,6931,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,3.0,3.0,3.29,none,,,,3.817151523811015,0.7086911003020401,0.166699165637705,,,,,23.0,22.0,1.0,,,
00-0035594,Travis Homer,RB,PIT,CIN,2026,3,0.7839467659034105,00-0035594,6012,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,8.0,4.0,0.46,none,,,,6.23823087732089,0.1499303682325951,0.1179112460042594,,,,,10.0,19.5,1.0,,,
00-0037304,Connor Heyward,RB,LV,NO,2026,3,0.7322709262936956,00-0037304,8181,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,3.0,3.0,0.74,none,,,,3.0583394916821005,0.7140943957634521,0.0436147331149881,,,,,31.0,20.5,1.0,,,
00-0040198,Ollie Gordon,RB,MIA,KC,2026,3,0.6393079129113958,00-0040198,12495,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,3.0,3.0,1.93,none,,,,4.204578788141458,0.0,0.0110433081861336,,,,,26.0,17.25,1.0,,,
00-0038685,Chris Brooks,RB,GB,ATL,2026,3,0.6309293450919632,00-0038685,11370,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,2.0,2.0,5.9,none,,,,2.123400314835868,1.9632871594374195,0.2569392883753095,,,,,24.0,25.5,1.0,0.9,0.26907065490803683,0.26907065490803683
sleeper:13347,Demond Claiborne,RB,MIN,TB,2026,3,0.624382655835958,,13347,synthetic_sleeper,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,2.0,2.0,2.27,none,,,,2.654083744701903,0.3527776334835719,0.0671291602856303,,,,,23.0,22.0,1.0,,,
00-0039364,Sione Vaki,RB,DET,NYJ,2026,3,0.6194496829430214,00-0039364,11729,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,2.0,2.0,2.1,none,,,,1.6663227206097355,0.0,0.0,,,,,18.0,27.25,1.0,,,
sleeper:13277,CJ Donaldson,RB,NO,LV,2026,3,0.6125484104984549,,13277,synthetic_sleeper,2026_03_LV_NO,2026-09-27 16:25:00-04:00,4.0,3.0,1.29,none,,,,2.923053624356455,0.3150578027010094,0.0954779985701455,,,,,8.0,23.5,1.0,,,
00-0036893,Najee Harris,RB,NYG,TEN,2026,3,0.6123881523083421,00-0036893,7528,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,3.0,3.0,3.56,none,,,,2.8806206142901734,1.578691630265016,0.0377015761327994,,,,,9.0,21.75,1.0,,,
sleeper:13337,Emmett Johnson,RB,KC,MIA,2026,3,0.606169203093516,,13337,synthetic_sleeper,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,2.0,2.0,4.03,none,,,,7.699658502317276,0.6760834361068566,0.1058404935738433,,,,,32.0,28.75,1.0,,,
00-0040142,Kaleb Johnson,RB,GB,ATL,2026,3,0.5609816540154626,00-0040142,12504,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,3.0,3.0,3.96,none,,,,8.949907161111078,0.3947888150027276,0.0,,,,,24.0,25.5,1.0,2.1,1.5390183459845375,1.5390183459845375
sleeper:13286,Jadarian Price,RB,SEA,WAS,2026,3,0.532288575785929,,13286,synthetic_sleeper,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,1.0,1.0,10.63,Questionable,,,,7.205839494129027,0.6307502811469643,0.0560893062875499,,,,,16.0,23.75,0.5,,,
00-0040177,Jordan James,RB,SF,ARI,2026,3,0.5159588814043259,00-0040177,12467,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,4.0,4.0,0.65,none,,,,6.209540782128054,0.3132637541547261,0.0576596955989711,,,,,13.0,28.0,1.0,,,
sleeper:13345,Jonah Coleman,RB,DEN,LA,2026,3,0.4976765070982993,,13345,synthetic_sleeper,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,3.0,3.0,6.88,none,,,,4.157034773900405,0.4548102291083377,0.0137192713453656,,,,,20.0,21.5,1.0,,,
00-0040719,Bhayshul Tuten,RB,JAX,NE,2026,3,0.4459837332206968,00-0040719,12490,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,10.95,none,,,,7.188749673525359,1.6464726247742751,0.4493455818298539,,,,,3.0,24.25,1.0,,,
sleeper:13288,Nicholas Singleton,RB,TEN,NYG,2026,3,0.3737329949860005,,13288,synthetic_sleeper,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,3.0,3.0,1.84,none,,,,0.9405332795941476,0.3823924690582851,0.008605511901299,,,,,27.0,18.75,1.0,,,
00-0038896,Jacob Saylors,RB,DET,NYJ,2026,3,0.3459871347034305,00-0038896,11237,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,1.08,none,,,,1.961008786704872,0.0035316465883899,0.0155351037294641,,,,,18.0,27.25,1.0,,,
00-0033376,Patrick Ricard,RB,NYG,TEN,2026,3,0.3442676202959872,00-0033376,4353,sleeper_gsis,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,5.0,5.0,0.11,none,,,,0.0,0.5449347550309969,0.0,,,,,9.0,21.75,1.0,,,
00-0037594,Julius Chestnut,RB,TEN,NYG,2026,3,0.3375592992506891,00-0037594,8254,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,4.0,4.0,0.27,none,,,,0.0440209074303273,0.0,0.0,,,,,27.0,18.75,1.0,,,
00-0040556,Corey Kiner,RB,NE,JAX,2026,3,0.3004408912234603,00-0040556,12491,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,3.0,3.0,0.55,none,,,,0.0,0.0014755430863833,0.0214421003765751,,,,,1.0,21.25,1.0,,,
00-0040208,Tahj Brooks,RB,CIN,PIT,2026,3,0.2621587877733013,00-0040208,12543,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,3.0,3.0,0.48,none,,,,0.0,0.1835201415258401,0.0,,,,,5.0,23.0,1.0,,,
00-0039021,Roschon Johnson,RB,CHI,PHI,2026,3,0.246885424230396,00-0039021,10235,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,3.0,3.0,0.22,none,,,,0.0300701121568389,0.0,0.0,,,,,7.0,20.5,1.0,,,
00-0040238,LeQuint Allen,RB,JAX,NE,2026,3,0.2248773795819836,00-0040238,12544,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,4.0,4.0,1.47,none,,,,0.2203720013690863,0.143243316068073,0.1303649116608087,,,,,3.0,24.25,1.0,,,
00-0035125,Alec Ingold,RB,LAC,BUF,2026,3,0.2162912983279414,00-0035125,6109,sleeper_gsis,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,4.0,4.0,0.67,none,,,,0.335488154893928,0.7116886184281507,0.1895827090937989,,,,,28.0,21.5,1.0,,,
00-0039746,Will Shipley,RB,PHI,CHI,2026,3,0.1986519342831874,00-0039746,11577,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,3.0,3.0,2.21,none,,,,0.0,0.0329672092024136,0.0658399886489243,,,,,14.0,23.5,1.0,,,
00-0039603,British Brooks,RB,HOU,IND,2026,3,0.1980558164614039,00-0039603,12171,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,3.0,3.0,0.15,none,,,,1.7951248619225826,0.0,0.0242427855010171,,,,,21.0,23.0,1.0,,,
00-0039407,Dylan Laube,RB,LV,NO,2026,3,0.1531700438985151,00-0039407,11574,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,4.0,4.0,0.35,none,,,,0.7326961483943082,0.1278795723441074,0.0,,,,,31.0,20.5,1.0,,,
sleeper:13405,Kaytron Allen,RB,WAS,SEA,2026,3,0.1502678617787276,,13405,synthetic_sleeper,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,3.0,3.0,1.79,none,,,,0.6114820095985287,0.976281263726228,0.1413806174742503,,,,,17.0,16.75,1.0,,,
sleeper:13305,Mike Washington,RB,LV,NO,2026,3,0.1363202461456164,,13305,synthetic_sleeper,2026_03_LV_NO,2026-09-27 16:25:00-04:00,2.0,2.0,2.87,none,,,,1.2421102897522565,0.6989274706189385,0.0464958133688384,,,,,31.0,20.5,1.0,,,
sleeper:13516,Max Bredeson,RB,MIN,TB,2026,3,0.1168945866442537,,13516,synthetic_sleeper,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,4.0,4.0,0.09,none,,,,0.5207362939570632,0.2493909185134573,0.0726401373526929,,,,,23.0,22.0,1.0,,,
sleeper:13414,Kaelon Black,RB,SF,ARI,2026,3,0.1165747746343158,,13414,synthetic_sleeper,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,2.0,2.0,4.74,none,,,,3.7601575995427226,0.306855627330741,0.0906076548672251,,,,,13.0,28.0,1.0,,,
sleeper:13423,Eli Heidenreich,RB,PIT,CIN,2026,3,0.0715035751433751,,13423,synthetic_sleeper,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,4.0,3.0,0.24,none,,,,2.5553515397815048,0.3565123210467403,0.0532360366234809,,,,,10.0,19.5,1.0,,,
00-0038951,Sean Tucker,RB,TB,MIN,2026,3,0.038612653769264,00-0038951,9506,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,3.0,3.0,0.36,none,,,,1.3949442201278968,1.904869258242981,0.1980864208303026,,,,,11.0,20.5,1.0,,,
00-0036187,Reggie Gilliam,RB,NE,JAX,2026,3,-0.0836024056347597,00-0036187,7204,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,4.0,4.0,0.23,none,,,,0.0,0.0,0.0,,,,,1.0,21.25,1.0,,,
sleeper:13300,Le'Veon Moss,RB,MIA,KC,2026,3,-0.1753573549062897,,13300,synthetic_sleeper,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,8.0,4.0,0.0,none,,,,0.4708917328230647,0.7833466687191301,0.0282147400915565,,,,,26.0,17.25,1.0,,,
00-0037744,Trey McBride,TE,ARI,SF,2026,3,10.007667096266331,00-0037744,8130,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,13.73,none,,,,,,,,,60.18488800822698,5.654656408530662,15.0,19.5,1.0,,,
00-0033288,George Kittle,TE,SF,ARI,2026,3,8.824020848173186,00-0033288,4217,sleeper_gsis,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,1.0,1.0,10.28,none,,,,,,,,,53.01837850022081,3.841721577023406,13.0,28.0,1.0,,,
00-0036970,Kyle Pitts,TE,ATL,GB,2026,3,7.064888947243575,00-0036970,7553,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,7.71,none,,,,,,,,,38.37841676625207,3.4325943397857297,19.0,19.0,1.0,1.0,-6.064888947243575,6.064888947243575
00-0040128,Tyler Warren,TE,IND,HOU,2026,3,6.749830112136248,00-0040128,12518,historical_crosswalk,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,1.0,1.0,8.15,none,,,,,,,,,33.76912769676587,4.309922422663598,22.0,20.5,1.0,,,
00-0040663,Harold Fannin,TE,CLE,CAR,2026,3,6.365342433917346,00-0040663,12506,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,7.16,none,,,,,,,,,28.6813952584799,2.9133075422585173,29.0,19.5,1.0,,,
00-0030506,Travis Kelce,TE,KC,MIA,2026,3,6.192412635995225,00-0030506,1466,sleeper_gsis,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,9.75,none,,,,,,,,,47.15857264866168,3.73646346099574,32.0,28.75,1.0,,,
00-0039065,Sam LaPorta,TE,DET,NYJ,2026,3,5.713136585721759,00-0039065,10859,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,9.91,none,,,,,,,,,43.33682191056076,2.924109990394723,18.0,27.25,1.0,,,
00-0040126,Colston Loveland,TE,CHI,PHI,2026,3,5.3826552424347565,00-0040126,12517,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,1.0,1.0,8.22,none,,,,,,,,,25.74132187186266,2.6666732197812437,7.0,20.5,1.0,,,
00-0036040,Juwan Johnson,TE,NO,LV,2026,3,5.373283637294797,00-0036040,7002,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,1.0,1.0,7.84,none,,,,,,,,,26.57286127107623,2.767718177663054,8.0,23.5,1.0,,,
00-0039066,Michael Mayer,TE,LV,NO,2026,3,5.016544274058001,00-0039066,9482,historical_crosswalk,2026_03_LV_NO,2026-09-27 16:25:00-04:00,2.0,2.0,3.46,none,,,,,,,,,30.71362285264932,2.740036306321657,31.0,20.5,1.0,,,
00-0038996,Tucker Kraft,TE,GB,ATL,2026,3,4.515311587324223,00-0038996,9484,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,1.0,1.0,9.33,none,,,,,,,,,36.21695016029107,3.3637616242392654,24.0,25.5,1.0,4.6,0.08468841267577698,0.08468841267577698
00-0034753,Mark Andrews,TE,BAL,DAL,2026,3,4.489733813211953,00-0034753,5012,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,1.0,1.0,9.51,none,,,,,,,,,33.90152070677528,3.3348679900137714,2.0,27.75,1.0,,,
00-0040736,Mason Taylor,TE,NYJ,DET,2026,3,4.461915460997728,00-0040736,12498,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,2.0,2.0,2.66,Questionable,,,,,,,,,27.43618062901629,2.9956404586333885,30.0,20.75,0.5,,,
00-0034383,Dalton Schultz,TE,HOU,IND,2026,3,4.392815571353318,00-0034383,5001,sleeper_gsis,2026_03_HOU_IND,2026-09-27 13:00:00-04:00,1.0,1.0,8.3,none,,,,,,,,,30.82405110117953,2.7779305713294358,21.0,23.0,1.0,,,
00-0033090,Hunter Henry,TE,NE,JAX,2026,3,4.368792554048183,00-0033090,3214,sleeper_gsis,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,8.43,none,,,,,,,,,19.676442891891146,2.188078777012214,1.0,21.25,1.0,,,
00-0038041,Jake Ferguson,TE,DAL,BAL,2026,3,4.302669121647634,00-0038041,8110,historical_crosswalk,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,1.0,1.0,6.91,none,,,,,,,,,16.25693042476666,2.1270727914828744,12.0,24.75,1.0,,,
00-0038935,Brenton Strange,TE,JAX,NE,2026,3,3.873289715267296,00-0038935,9480,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,1.0,1.0,7.52,none,,,,,,,,,16.46646138664889,2.2965165526826885,3.0,24.25,1.0,,,
00-0039793,AJ Barner,TE,SEA,WAS,2026,3,3.721789165281264,00-0039793,11603,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,1.0,1.0,7.12,none,,,,,,,,,16.943048012307177,2.21228219161837,16.0,23.75,1.0,,,
00-0031610,Darren Waller,TE,CAR,CLE,2026,3,3.699830982055008,00-0031610,2505,sleeper_gsis,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,1.0,1.0,6.71,none,,,,,,,,,30.11731554786934,2.509301787353841,25.0,22.5,1.0,,,
00-0036244,Colby Parkinson,TE,LA,DEN,2026,3,3.567066236772534,00-0036244,6865,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,4.05,none,,,,,,,,,21.070497622656053,2.4665877481295992,4.0,24.0,1.0,,,
00-0037252,Greg Dulcich,TE,MIA,KC,2026,3,3.4418165311456628,00-0037252,8172,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,1.0,1.0,4.74,none,,,,,,,,,21.73997798179349,1.995941276636086,26.0,17.25,1.0,,,
00-0039847,Theo Johnson,TE,NYG,TEN,2026,3,3.048309729385519,00-0039847,11597,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,2.0,2.0,2.93,none,,,,,,,,,16.549661511972886,2.2165991340202846,9.0,21.75,1.0,,,
00-0035689,Dawson Knox,TE,BUF,LAC,2026,3,2.984623244866778,00-0035689,5906,sleeper_gsis,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,2.0,2.0,3.33,none,,,,,,,,,18.46659182456541,1.8103997393055944,6.0,28.5,1.0,,,
00-0035229,T.J. Hockenson,TE,MIN,TB,2026,3,2.9283675767800137,00-0035229,5844,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,7.05,none,,,,,,,,,14.10668848433676,2.3503261185280047,23.0,22.0,1.0,,,
00-0040189,Oronde Gadsden,TE,LAC,BUF,2026,3,2.8126896451347103,00-0040189,12493,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,7.25,none,,,,,,,,,18.37180189897072,2.160086807468654,28.0,21.5,1.0,,,
00-0036894,Pat Freiermuth,TE,PIT,CIN,2026,3,2.7509478982384588,00-0036894,7600,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,6.97,none,,,,,,,,,14.79699893323352,1.9815572185023624,10.0,19.5,1.0,,,
00-0038129,Cade Otton,TE,TB,MIN,2026,3,2.5171467901263296,00-0038129,8111,historical_crosswalk,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,1.0,1.0,5.8,none,,,,,,,,,14.78752107093077,2.2537203034074085,11.0,20.5,1.0,,,
00-0033881,Evan Engram,TE,DEN,LA,2026,3,2.1925191298996825,00-0033881,4066,sleeper_gsis,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,1.0,1.0,4.31,none,,,,,,,,,10.538848570373595,1.2880218283011176,20.0,21.5,1.0,,,
00-0033246,Johnny Mundt,TE,PHI,CHI,2026,3,2.001495005822682,00-0033246,4314,sleeper_gsis,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,1.0,2.04,none,,,,,,,,,7.057303243643298,1.23260723429787,14.0,23.5,1.0,,,
00-0037838,Isaiah Likely,TE,NYG,TEN,2026,3,1.978384787283237,00-0037838,8131,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,8.41,none,,,,,,,,,7.427329637128101,0.8988872694723893,9.0,21.75,1.0,,,
00-0038558,Darnell Washington,TE,PIT,CIN,2026,3,1.9156426337023549,00-0038558,9479,historical_crosswalk,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,2.0,2.0,2.87,none,,,,,,,,,7.137305181786477,1.0434899549760424,10.0,19.5,1.0,,,
00-0033858,Jonnu Smith,TE,GB,ATL,2026,3,1.786588160227707,00-0033858,4144,sleeper_gsis,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,2.0,2.0,2.52,none,,,,,,,,,9.94397270719838,0.9688407142050012,24.0,25.5,1.0,2.6,0.8134118397722931,0.8134118397722931
00-0035644,Noah Fant,TE,NO,LV,2026,3,1.6667421827532032,00-0035644,5857,sleeper_gsis,2026_03_LV_NO,2026-09-27 16:25:00-04:00,2.0,2.0,2.42,none,,,,,,,,,2.4026297780094565,0.3681746809296339,8.0,23.5,1.0,,,
00-0036290,Cole Kmet,TE,CHI,PHI,2026,3,1.6457634366538738,00-0036290,6826,historical_crosswalk,2026_03_PHI_CHI,2026-09-28 20:15:00-04:00,2.0,2.0,2.86,none,,,,,,,,,8.254379656646387,1.2766084946214786,7.0,20.5,1.0,,,
00-0038933,Dalton Kincaid,TE,BUF,LAC,2026,3,1.6328991557708668,00-0038933,10236,historical_crosswalk,2026_03_LAC_BUF,2026-09-27 13:00:00-04:00,1.0,1.0,10.36,none,,,,,,,,,13.558396537184285,1.5122951333457806,6.0,28.5,1.0,,,
00-0039912,Ben Sinnott,TE,WAS,SEA,2026,3,1.6255054227634995,00-0039912,11596,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,1.74,none,,,,,,,,,14.15404853341045,0.9524928052760788,17.0,16.75,1.0,,,
00-0040584,Gunnar Helm,TE,TEN,NYG,2026,3,1.4712199251711489,00-0040584,12502,historical_crosswalk,2026_03_TEN_NYG,2026-09-27 13:00:00-04:00,1.0,1.0,6.15,none,,,,,,,,,11.10130699766293,1.4480824957326073,27.0,18.75,1.0,,,
00-0035249,Josh Oliver,TE,MIN,TB,2026,3,1.4524253691666276,00-0035249,5973,sleeper_gsis,2026_03_MIN_TB,2026-09-27 16:05:00-04:00,2.0,2.0,2.01,none,,,,,,,,,11.666903729407492,0.7825602914427906,23.0,22.0,1.0,,,
00-0034829,Mike Gesicki,TE,CIN,PIT,2026,3,1.4371808909043404,00-0034829,4993,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,1.0,1.0,5.36,none,,,,,,,,,12.634362623640955,1.321928159622942,5.0,23.0,1.0,,,
00-0037805,Jeremy Ruckert,TE,NYJ,DET,2026,3,1.37012407601439,00-0037805,8145,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,0.71,none,,,,,,,,,9.220567399997575,0.9251092321635788,30.0,20.75,1.0,,,
00-0040737,Terrance Ferguson,TE,LA,DEN,2026,3,1.3407461147636914,00-0040737,12487,historical_crosswalk,2026_03_LA_DEN,2026-09-27 20:20:00-04:00,2.0,2.0,2.96,none,,,,,,,,,15.484845414174536,1.003912102190085,4.0,24.0,1.0,,,
00-0039041,Elijah Higgins,TE,ARI,SF,2026,3,1.3345938080657018,00-0039041,10231,historical_crosswalk,2026_03_ARI_SF,2026-09-27 16:05:00-04:00,2.0,2.0,1.41,none,,,,,,,,,7.21423686839908,1.15759212518314,15.0,19.5,1.0,,,
00-0040187,Mitchell Evans,TE,CAR,CLE,2026,3,1.1790812477688064,00-0040187,12473,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,3.0,3.0,1.28,none,,,,,,,,,6.360719805613972,0.9585541428957476,25.0,22.5,1.0,,,
00-0036637,Noah Gray,TE,KC,MIA,2026,3,1.0168400856009725,00-0036637,7828,historical_crosswalk,2026_03_KC_MIA,2026-09-27 13:00:00-04:00,2.0,2.0,2.81,none,,,,,,,,,11.68538556435067,1.2362322895059288,32.0,28.75,1.0,,,
00-0037005,Tommy Tremble,TE,CAR,CLE,2026,3,0.9721161221728594,00-0037005,7694,historical_crosswalk,2026_03_CAR_CLE,2026-09-27 13:00:00-04:00,2.0,2.0,2.37,none,,,,,,,,,9.154953193918772,0.8184137023709629,25.0,22.5,1.0,,,
00-0036754,Brock Wright,TE,DET,NYJ,2026,3,0.7484949180872671,00-0036754,7891,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,2.0,2.0,1.45,none,,,,,,,,,13.9448745905318,0.9418801698895408,18.0,27.25,1.0,,,
00-0035631,Drew Sample,TE,CIN,PIT,2026,3,0.6077088627542,00-0035631,6001,sleeper_gsis,2026_03_CIN_PIT,2026-09-27 13:00:00-04:00,2.0,2.0,2.13,none,,,,,,,,,5.071519404728118,0.5856479336691646,5.0,23.0,1.0,,,
00-0040739,Elijah Arroyo,TE,SEA,WAS,2026,3,0.602425764749588,00-0040739,12521,historical_crosswalk,2026_03_SEA_WAS,2026-09-27 13:00:00-04:00,2.0,2.0,2.61,none,,,,,,,,,3.293877214202996,0.3939406957264829,16.0,23.75,1.0,,,
sleeper:13330,Kenyon Sadiq,TE,NYJ,DET,2026,3,0.5700835408860683,,13330,synthetic_sleeper,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,1.0,1.0,4.05,none,,,,,,,,,1.819223662094417,0.0,30.0,20.75,1.0,,,
00-0038589,Josh Whyle,TE,GB,ATL,2026,3,0.5360624257466736,00-0038589,10212,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,3.0,3.0,0.44,none,,,,,,,,,0.8408626584832016,0.3109897464526828,24.0,25.5,1.0,,,
00-0034365,Ian Thomas,TE,LV,NO,2026,3,0.5322060126976287,00-0034365,4995,sleeper_gsis,2026_03_LV_NO,2026-09-27 16:25:00-04:00,3.0,3.0,0.4,none,,,,,,,,,5.291551226905955,0.5231163855055194,31.0,20.5,1.0,,,
00-0037755,Jelani Woods,TE,NYJ,DET,2026,3,0.4521163588828319,00-0037755,8219,historical_crosswalk,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,4.0,4.0,0.25,none,,,,,,,,,2.480363501098694,0.369960326614322,30.0,20.75,1.0,,,
00-0034439,Tyler Conklin,TE,DET,NYJ,2026,3,0.429181228411656,00-0034439,5133,sleeper_gsis,2026_03_NYJ_DET,2026-09-27 13:00:00-04:00,3.0,3.0,0.29,none,,,,,,,,,1.451064045565808,0.4812687532026066,18.0,27.25,1.0,,,
00-0036590,Quintin Morris,TE,JAX,NE,2026,3,0.4144704853665397,00-0036590,7536,historical_crosswalk,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,3.0,3.0,0.4,none,,,,,,,,,0.1049007731351159,0.2253387233784282,3.0,24.25,1.0,,,
sleeper:13421,Eli Raridon,TE,NE,JAX,2026,3,0.3940649274518828,,13421,synthetic_sleeper,2026_03_NE_JAX,2026-09-27 13:00:00-04:00,2.0,2.0,1.49,Questionable,,,,,,,,,0.0,0.0351057372945549,1.0,21.25,0.5,,,
00-0036429,Charlie Woerner,TE,ATL,GB,2026,3,0.3723468350719225,00-0036429,7075,historical_crosswalk,2026_03_ATL_GB,2026-09-24 20:15:00-04:00,3.0,3.0,0.54,none,,,,,,,,,1.7527951010477991,0.428041487053533,19.0,19.0,1.0,,,
00-0034798,Durham Smythe,TE,BAL,DAL,2026,3,0.3385292319694516,00-0034798,5008,sleeper_gsis,2026_03_BAL_DAL,2026-09-27 16:25:00-04:00,2.0,2.0,2.05,none,,,,,,,,,1.0790656992922998,0.1070585782189714,2.0,27.75,1.0,,,
